ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Crime_Year,Month,Day,Hour,Day_of_Week,Day_Name,Month_Name,Is_Weekend,Is_Late_Night,Is_Rush_Hour,Season,Time_of_Day,Crime_Severity,District_Crime_Count,Ward_Crime_Count,Primary_Type_Encoded,Time_of_Day_Encoded,Season_Encoded,Day_Name_Encoded,Latitude_Scaled,Longitude_Scaled,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster,Final_Geo_Cluster
13960613,JJ406924,2025-09-08 04:16:00,057XX S CHRISTIANA AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,0,0,822,8,14,63,06,1155030.0,1866297.0,2025,11/02/2025 03:41:09 PM,41.788925516,-87.707099827,"(41.788925516, -87.707099827)",2025,9,8,4,0,Monday,September,0,0,0,Fall,Night,2,32658,7672,29,3,0,1,-0.667096602353843,-0.6596305340376392,0,0,-1,0
14027618,JJ488039,2025-09-22 00:00:00,014XX W RASCHER AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,0,0,2013,20,48,77,11,1165417.0,1936290.0,2025,11/18/2025 03:43:11 PM,41.980777857,-87.667021437,"(41.980777857, -87.667021437)",2025,9,22,0,0,Monday,September,0,1,0,Fall,Night,2,10690,6775,8,3,0,1,1.5504001651012635,0.0195729996923467,0,-1,-1,0
13498746,JH310342,2024-06-17 18:30:00,063XX S COAST GUARD DR,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,331,3,5,42,06,1191158.0,1863398.0,2024,05/17/2025 03:40:52 PM,41.780171969,-87.574725996,"(41.780171969, -87.574725996)",2024,6,17,18,0,Monday,June,0,0,1,Summer,Evening,2,26103,12125,29,1,2,1,-0.7682731742689144,1.5836924584426828,1,-1,-1,1
13490845,JH300276,2024-06-10 12:00:00,003XX W ADAMS ST,0890,THEFT,FROM BUILDING,RESTAURANT,0,0,122,1,42,32,06,1174219.0,1899402.0,2024,05/17/2025 03:40:52 PM,41.879363342,-87.635754673,"(41.879363342, -87.635754673)",2024,6,10,12,0,Monday,June,0,0,0,Summer,Afternoon,2,28831,17860,29,0,2,1,0.3782155672311189,0.549446994059691,0,-1,-1,0
13529197,JH346759,2024-07-14 14:30:00,029XX S PARNELL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,0,0,914,9,11,60,06,1173106.0,1885384.0,2024,05/17/2025 03:40:52 PM,41.840921662,-87.640256897,"(41.840921662, -87.640256897)",2024,7,14,14,6,Sunday,July,1,0,0,Summer,Afternoon,2,22009,6258,29,0,2,3,-0.0661068772656073,0.4731483590484268,1,-1,-1,1
13869864,JJ296908,2025-06-16 16:57:00,007XX N LAWNDALE AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,1,0,1112,11,27,23,18,1151585.0,1904721.0,2025,06/24/2025 03:49:41 PM,41.894433989,-87.718723399,"(41.894433989, -87.718723399)",2025,6,16,16,0,Monday,June,0,0,0,Summer,Afternoon,3,26708,23560,17,0,2,1,0.5524074005533962,-0.8566137755543276,0,-1,-1,0
13902557,JJ336319,2025-07-16 11:00:00,037XX W 63RD ST,0580,STALKING,SIMPLE,RESIDENCE,0,1,823,8,23,65,08A,1152530.0,1862574.0,2025,11/02/2025 03:41:09 PM,41.778758641,-87.716364517,"(41.778758641, -87.716364517)",2025,7,16,11,2,Wednesday,July,0,0,0,Summer,Morning,3,32658,5031,28,2,2,6,-0.7846089158867334,-0.8166380931466869,0,-1,-1,0
13474586,JH280905,2024-05-27 15:00:00,008XX N PARKSIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,0,0,1511,15,29,25,04A,1138537.0,1905065.0,2024,05/17/2025 03:40:52 PM,41.895624452,-87.766637101,"(41.895624452, -87.766637101)",2024,5,27,15,0,Monday,May,0,0,0,Spring,Afternoon,4,16669,10289,1,0,1,1,0.566167190194304,-1.6686013756673717,0,-1,-1,0
13429486,JH225403,2024-04-14 21:00:00,086XX S INGLESIDE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,0,0,632,6,8,44,04A,1184066.0,1847871.0,2024,12/21/2024 03:40:46 PM,41.737733086,-87.601210469,"(41.737733086, -87.601210469)",2024,4,14,21,6,Sunday,April,1,0,0,Spring,Evening,4,28615,14762,1,1,1,3,-1.2587966955164922,1.134863360003895,1,-1,-1,1
13888143,JJ318890,2025-07-03 05:40:00,007XX W LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,0,1,1914,19,46,3,08B,1170123.0,1932093.0,2025,11/02/2025 03:41:09 PM,41.969159427,-87.649837624,"(41.969159427, -87.649837624)",2025,7,3,5,3,Thursday,July,0,0,0,Summer,Night,3,26728,8648,2,3,2,4,1.416110268852876,0.3107849598673866,0,-1,-1,0
13711319,JJ104067,2025-01-04 08:30:00,058XX W EDDY ST,0460,BATTERY,SIMPLE,RESIDENCE,0,0,1633,16,30,15,08B,1136816.0,1923011.0,2025,11/02/2025 03:41:09 PM,41.944901358,-87.772527007,"(41.944901358, -87.772527007)",2025,1,4,8,5,Saturday,January,1,0,1,Winter,Morning,3,17193,5440,2,2,3,2,1.1357269839170985,-1.768416886433489,0,-1,-1,0
14018220,JJ476159,2025-10-31 20:00:00,078XX S MARQUETTE AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,421,4,7,43,06,1195680.0,1853587.0,2025,11/08/2025 03:44:52 PM,41.753139244,-87.558472012,"(41.753139244, -87.558472012)",2025,10,31,20,4,Friday,October,0,0,0,Fall,Evening,2,26927,14294,29,1,0,0,-1.0807269081693949,1.8591467212011092,1,-1,-1,1
13635914,JH474693,2024-10-19 12:27:00,006XX N FRANKLIN ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,0,1,1831,18,42,8,26,1174214.0,1904528.0,2024,05/17/2025 03:40:52 PM,41.893429499,-87.635619998,"(41.893429499, -87.635619998)",2024,10,19,12,5,Saturday,October,1,0,0,Fall,Afternoon,1,26914,17860,22,0,0,2,0.5407971521908792,0.5517293146794535,0,-1,-1,0
13523441,JH306937,2024-06-15 03:30:00,003XX S CALIFORNIA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,0,0,1124,11,27,27,05,1157775.0,1898215.0,2024,05/17/2025 03:40:52 PM,41.876456992,-87.696166704,"(41.876456992, -87.696166704)",2024,6,15,3,5,Saturday,June,1,1,0,Summer,Night,4,26708,23560,3,3,2,2,0.3446229527418064,-0.474348246593027,0,-1,-1,0
13364668,JH147626,2024-02-10 14:28:00,093XX S GREENWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,1,1,413,4,8,47,26,1185178.0,1843137.0,2024,12/21/2024 03:40:46 PM,41.724716437,-87.597284758,"(41.724716437, -87.597284758)",2024,2,10,14,5,Saturday,February,1,0,0,Winter,Afternoon,1,26927,14762,22,0,3,2,-1.4092476982519728,1.201391900287051,1,-1,-1,1
13480370,JH287892,2024-06-01 14:00:00,0000X W TERMINAL ST,0890,THEFT,FROM BUILDING,AIRPORT EXTERIOR - NON-SECURE AREA,0,0,1655,16,41,76,06,1104700.0,1933741.0,2024,05/17/2025 03:40:52 PM,41.974861952,-87.890372151,"(41.974861952, -87.890372151)",2024,6,1,14,5,Saturday,June,1,0,0,Summer,Afternoon,2,17193,5862,29,0,2,2,1.4820220564699191,-3.765524011688212,0,-1,-1,0
13698312,JH550261,2024-12-19 16:00:00,058XX W 64TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,0,0,812,8,13,64,04A,1138631.0,1861521.0,2024,05/17/2025 03:40:52 PM,41.776131366,-87.767345642,"(41.776131366, -87.767345642)",2024,12,19,16,3,Thursday,December,0,0,0,Winter,Afternoon,4,32658,5407,1,0,3,4,-0.8149758834689513,-1.6806089326323337,0,-1,-1,0
13664730,JH509155,2024-11-15 15:38:00,044XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,0,0,1913,19,46,3,26,1168469.0,1929861.0,2024,11/02/2025 03:41:09 PM,41.963070794,-87.655984213,"(41.963070794, -87.655984213)",2024,11,15,15,4,Friday,November,0,0,0,Fall,Afternoon,3,26728,8648,7,0,0,0,1.3457357093069466,0.2066194739488038,0,-1,-1,0
14041394,JJ504437,2025-11-27 21:31:00,076XX S ESSEX AVE,0460,BATTERY,SIMPLE,APARTMENT,1,0,421,4,7,43,08B,1194187.0,1854856.0,2025,12/05/2025 03:53:08 PM,41.756658247,-87.56390158,"(41.756658247, -87.56390158)",2025,11,27,21,3,Thursday,November,0,0,0,Fall,Evening,3,26927,14294,2,1,0,4,-1.0400530350413562,1.7671325017617676,1,-1,-1,1
13832667,JJ250971,2025-05-10 12:00:00,054XX N KIMBALL AVE,4386,OTHER OFFENSE,VIOLATION OF CIVIL NO CONTACT ORDER,APARTMENT,0,0,1712,17,39,13,26,1152739.0,1935967.0,2025,05/18/2025 03:41:36 PM,41.980152681,-87.713655557,"(41.980152681, -87.713655557)",2025,5,10,12,5,Saturday,May,1,0,0,Spring,Afternoon,1,15382,5039,22,0,1,2,1.5431741612283685,-0.7707296820369045,0,-1,-1,0
13632142,JH469970,2024-10-16 00:57:00,012XX W 81ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,613,6,17,71,08B,1169565.0,1851074.0,2024,05/17/2025 03:40:52 PM,41.746848796,-87.654245576,"(41.746848796, -87.654245576)",2024,10,16,0,2,Wednesday,October,0,1,0,Fall,Night,3,28615,15759,2,3,0,6,-1.1534341163959942,0.2360839408167518,1,-1,-1,1
13878229,JJ306946,2025-06-24 11:15:00,092XX S ANTHONY AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,1,1,423,4,7,48,04B,1196653.0,1844201.0,2025,11/02/2025 03:41:09 PM,41.727359215,-87.55521742,"(41.727359215, -87.55521742)",2025,6,24,11,1,Tuesday,June,0,0,0,Summer,Morning,3,26927,14294,2,2,2,5,-1.3787015415485429,1.9143018905390836,1,-1,-1,1
13931949,JJ371867,2025-08-01 11:00:00,018XX N LONG AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0,0,2532,25,37,25,11,1140108.0,1911643.0,2025,11/02/2025 03:41:09 PM,41.913646633,-87.76070582,"(41.913646633, -87.76070582)",2025,8,1,11,4,Friday,August,0,0,0,Summer,Morning,2,24882,13455,8,2,2,0,0.7744738905539776,-1.5680846878775676,0,-1,-1,0
13951912,JJ396243,2025-08-31 05:00:00,011XX N WOLCOTT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0,0,1212,12,1,24,05,1163529.0,1907508.0,2025,11/02/2025 03:41:09 PM,41.901838568,-87.674778042,"(41.901838568, -87.674778042)",2025,8,31,5,6,Sunday,August,1,0,0,Summer,Night,4,31406,8931,3,3,2,3,0.6379921263445301,-0.1118772288659126,0,-1,-1,0
14064747,JJ533420,2025-12-24 11:17:00,001XX W 87TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,1,622,6,21,44,14,1176740.0,1847273.0,2025,01/01/2026 03:46:55 PM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)",2025,12,24,11,2,Wednesday,December,0,0,0,Winter,Morning,3,28615,15160,5,2,3,6,-1.2758233260288003,0.6796988411788176,1,-1,-1,1
14045904,JJ510165,2025-12-03 10:00:00,013XX W ALTGELD ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,1932,19,32,7,06,1167100.0,1916728.0,2025,12/11/2025 03:41:53 PM,41.927062831,-87.661396029,"(41.927062831, -87.661396029)",2025,12,3,10,2,Wednesday,December,0,0,0,Winter,Morning,4,26728,7452,3,2,3,6,0.9295430210189592,0.1149060954647557,0,-1,-1,0
13868705,JJ295160,2025-06-15 00:00:00,073XX S INDIANA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,323,3,6,69,08B,1178868.0,1856479.0,2025,11/02/2025 03:41:09 PM,41.761474196,-87.619992958,"(41.761474196, -87.619992958)",2025,6,15,0,6,Sunday,June,1,1,0,Summer,Night,3,26103,18645,2,3,2,3,-0.984388604343902,0.8165588347709815,1,-1,-1,1
14034587,JJ496268,2025-11-20 15:15:00,044XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,1113,11,28,26,08B,1146816.0,1898644.0,2025,11/28/2025 03:42:27 PM,41.877850418,-87.736393934,"(41.877850418, -87.736393934)",2025,11,20,15,3,Thursday,November,0,0,0,Fall,Afternoon,3,26708,22135,2,0,0,4,0.3607286600507816,-1.1560741534514285,0,-1,-1,0
13505047,JH317787,2024-06-22 19:00:00,025XX W BIRCHWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0,0,2411,24,50,2,14,1158209.0,1949674.0,2024,05/17/2025 03:40:52 PM,42.01765485,-87.693162015,"(42.01765485, -87.693162015)",2024,6,22,19,5,Saturday,June,1,0,1,Summer,Evening,3,16276,5263,5,1,2,2,1.97663740747593,-0.4234281525831259,0,0,0,0
13761587,JJ164916,2025-02-28 13:20:00,029XX E 83RD ST,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,0,0,424,4,7,46,04B,1197409.0,1850508.0,2025,11/02/2025 03:41:09 PM,41.744647338,-87.552238463,"(41.744647338, -87.552238463)",2025,2,28,13,4,Friday,February,0,0,0,Winter,Afternoon,3,26927,14294,2,0,3,0,-1.178879341475068,1.9647859075177407,1,-1,-1,1
13556623,JH379300,2024-08-07 16:50:00,029XX W ARMITAGE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),0,0,1414,14,1,22,08A,1156413.0,1913145.0,2024,05/17/2025 03:40:52 PM,41.917453896,-87.700763362,"(41.917453896, -87.700763362)",2024,8,7,16,2,Wednesday,August,0,0,0,Summer,Afternoon,1,17945,8931,22,0,2,6,0.8184795740465168,-0.5522472429585715,0,-1,-1,0
14071766,JK101160,2026-01-01 17:00:00,114XX S YALE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,0,1,522,5,9,49,26,1176656.0,1829092.0,2026,01/09/2026 03:43:07 PM,41.686370686,-87.628921436,"(41.686370686, -87.628921436)",2026,1,1,17,3,Thursday,January,0,0,1,Winter,Afternoon,1,19576,14943,22,0,3,4,-1.8524613616606525,0.6652490189716745,1,-1,-1,1
13639105,JH478468,2024-10-21 15:00:00,072XX S DAMEN AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),0,0,735,7,17,67,04B,1164278.0,1856604.0,2024,05/17/2025 03:40:52 PM,41.762136778,-87.67346314,"(41.762136778, -87.67346314)",2024,10,21,15,0,Monday,October,0,0,0,Fall,Afternoon,3,21009,15759,2,0,0,1,-0.976730248779886,-0.0895937467971035,1,-1,-1,1
13377138,JH161822,2024-02-22 12:00:00,094XX S WENTWORTH AVE,0460,BATTERY,SIMPLE,RESIDENCE,0,0,634,6,9,49,08B,1176611.0,1842328.0,2024,12/21/2024 03:40:46 PM,41.722693161,-87.6286897,"(41.722693161, -87.6286897)",2024,2,22,12,3,Thursday,February,0,0,0,Winter,Afternoon,3,28615,14943,2,0,3,4,-1.432633433168076,0.6691762203910642,1,-1,-1,1
13434295,JH231417,2024-04-16 15:01:00,016XX W HARRISON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,HOSPITAL BUILDING / GROUNDS,0,0,1231,12,27,28,26,1165491.0,1897444.0,2024,12/21/2024 03:40:46 PM,41.874180626,-87.66785807,"(41.874180626, -87.66785807)",2024,4,16,15,1,Tuesday,April,0,0,0,Spring,Afternoon,1,31406,23560,22,0,1,5,0.3183119146786684,0.005394683396968,0,0,-1,0
13527240,JH343939,2024-07-12 14:20:00,028XX W GIDDINGS ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,0,0,1713,17,40,14,03,1156310.0,1931420.0,2024,05/17/2025 03:40:52 PM,41.96760383,-87.70064621,"(41.96760383, -87.70064621)",2024,7,12,14,4,Friday,July,0,0,0,Summer,Afternoon,4,15382,5839,26,0,2,0,1.3981301321447106,-0.5502618824591976,0,-1,-1,0
14027548,JJ487925,2025-11-13 08:00:00,014XX N WASHTENAW AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,0,0,1423,14,26,24,11,1158151.0,1909510.0,2025,11/21/2025 03:43:05 PM,41.907443813,-87.694477372,"(41.907443813, -87.694477372)",2025,11,13,8,3,Thursday,November,0,0,1,Fall,Morning,2,17945,7982,8,2,0,4,0.7027795175408135,-0.4457193454806896,0,-1,-1,0
13869319,JJ296065,2025-06-15 16:00:00,125XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,0,0,532,5,9,53,14,1179874.0,1821618.0,2025,11/02/2025 03:41:09 PM,41.665788107,-87.617368338,"(41.665788107, -87.617368338)",2025,6,15,16,6,Sunday,June,1,0,0,Summer,Afternoon,3,19576,14943,5,0,2,3,-2.0903620417382927,0.8610379462994935,1,0,-1,1
13413782,JH206246,2024-03-30 00:44:00,058XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,824,8,15,63,08B,1159043.0,1865731.0,2024,12/21/2024 03:40:46 PM,41.787291181,-87.692400898,"(41.787291181, -87.692400898)",2024,3,30,0,5,Saturday,March,1,1,0,Spring,Night,3,32658,7912,2,3,1,2,-0.6859868205317672,-0.4105295966286709,1,-1,-1,1
13682938,JH531528,2024-12-04 20:30:00,046XX N PAULINA ST,0820,THEFT,$500 AND UNDER,STREET,0,0,1912,19,47,3,06,1164392.0,1930877.0,2024,11/02/2025 03:41:09 PM,41.9659462,-87.670944951,"(41.9659462, -87.670944951)",2024,12,4,20,2,Wednesday,December,0,0,0,Winter,Evening,2,26728,5200,29,1,3,6,1.3789706621716786,-0.0469183083026855,0,-1,-1,0
13991666,JJ444405,2025-09-21 12:00:00,046XX W GLADYS AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,0,0,1131,11,28,25,26,1145430.0,1897949.0,2025,11/02/2025 03:41:09 PM,41.875969594,-87.741500634,"(41.875969594, -87.741500634)",2025,9,21,12,6,Sunday,September,1,0,0,Fall,Afternoon,1,26708,22135,22,0,0,3,0.3389894354032122,-1.2426167687036622,0,-1,-1,0
13942359,JJ384568,2025-08-22 00:54:00,024XX W CHICAGO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1221,12,36,24,06,1160005.0,1905256.0,2025,11/02/2025 03:41:09 PM,41.895732399,-87.687784384,"(41.895732399, -87.687784384)",2025,8,22,0,4,Friday,August,0,1,0,Summer,Night,2,31406,7764,29,3,2,0,0.5674148795491316,-0.3322941030791922,0,-1,-1,0
13455268,JH256907,2024-02-28 15:25:00,029XX W ADDISON ST,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),0,0,1733,17,33,21,06,1155975.0,1923781.0,2024,12/21/2024 03:40:46 PM,41.946648722,-87.702084879,"(41.946648722, -87.702084879)",2024,2,28,15,2,Wednesday,February,0,0,0,Winter,Afternoon,2,15382,5501,29,0,3,6,1.1559236309914191,-0.5746428286165849,0,-1,-1,0
13485764,JH294336,2024-06-06 08:52:00,051XX W DIVERSEY AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,2521,25,31,19,06,1141596.0,1918129.0,2024,05/17/2025 03:40:52 PM,41.931417509,-87.755078443,"(41.931417509, -87.755078443)",2024,6,6,8,3,Thursday,June,0,0,1,Summer,Morning,2,24882,6010,29,2,2,4,0.9798759194239082,-1.472718223705002,0,-1,-1,0
13797035,JJ207233,2025-04-05 14:20:00,051XX S LAKE PARK AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,0,0,234,2,4,41,06,1187537.0,1871358.0,2025,11/02/2025 03:41:09 PM,41.802101704,-87.587747851,"(41.802101704, -87.587747851)",2025,4,5,14,5,Saturday,April,1,0,0,Spring,Afternoon,2,26221,16349,29,0,1,2,-0.5148015917999359,1.3630126873309931,1,-1,-1,1
13505404,JH316958,2024-06-20 08:00:00,024XX W EASTWOOD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1911,19,47,4,07,1159183.0,1930758.0,2024,05/17/2025 03:40:52 PM,41.965728565,-87.690100726,"(41.965728565, -87.690100726)",2024,6,20,8,3,Thursday,June,0,0,1,Summer,Morning,3,26728,5200,16,2,2,4,1.3764551603723978,-0.3715488653520218,0,0,-1,0
13610736,JH444362,2024-09-25 23:35:00,013XX S LYNN WHITE DR,0460,BATTERY,SIMPLE,SIDEWALK,1,0,132,1,4,33,08B,1181239.0,1894704.0,2024,05/17/2025 03:40:52 PM,41.866312328,-87.61012406,"(41.866312328, -87.61012406)",2024,9,25,23,2,Wednesday,September,0,1,0,Fall,Night,3,28831,16349,2,3,0,6,0.2273673617510109,0.9838058323579078,1,-1,-1,1
13572464,JH398257,2024-08-21 18:00:00,013XX S WASHTENAW AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",CHA APARTMENT,0,1,1023,10,28,29,04B,1158580.0,1893654.0,2024,05/17/2025 03:40:52 PM,41.86392472,-87.693335859,"(41.86392472, -87.693335859)",2024,8,21,18,2,Wednesday,August,0,0,1,Summer,Evening,3,20080,22135,2,1,2,6,0.1997705495653908,-0.4263742654164883,0,-1,-1,0
14056334,JJ523125,2025-12-15 08:00:00,001XX E 113TH ST,0810,THEFT,OVER $500,APARTMENT,0,1,531,5,9,49,06,1179403.0,1830076.0,2025,12/23/2025 03:42:08 PM,41.689008846,-87.618835347,"(41.689008846, -87.618835347)",2025,12,15,8,0,Monday,December,0,0,1,Winter,Morning,2,19576,14943,29,2,3,1,-1.821968581423807,0.8361767256563806,1,0,-1,1
13388694,JH176253,2024-03-01 08:55:00,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,0,0,1833,18,2,8,06,1177330.0,1906499.0,2024,12/21/2024 03:40:46 PM,41.898767916,-87.624116333,"(41.898767916, -87.624116333)",2024,3,1,8,4,Friday,March,0,0,1,Spring,Morning,2,26914,8059,29,2,1,0,0.602500451609161,0.7466805070512645,0,-1,-1,0
13851411,JJ273940,2025-05-29 18:30:00,071XX S JEFFERY BLVD,0560,ASSAULT,SIMPLE,APARTMENT,0,1,333,3,5,43,08A,1190785.0,1857840.0,2025,11/02/2025 03:41:09 PM,41.764929409,-87.576272815,"(41.764929409, -87.576272815)",2025,5,29,18,3,Thursday,May,0,0,1,Spring,Evening,4,26103,12125,1,1,1,4,-0.9444520384494148,1.5574787075699688,1,-1,-1,1
14035051,JJ496832,2025-11-21 01:21:00,015XX S ST LOUIS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,1,1,1021,10,24,29,08A,1153288.0,1892198.0,2025,11/29/2025 03:42:11 PM,41.860035905,-87.712801279,"(41.860035905, -87.712801279)",2025,11,21,1,4,Friday,November,0,1,0,Fall,Night,4,20080,17130,1,3,0,0,0.1548222594022888,-0.7562523381021291,0,-1,-1,0
13767926,JJ172435,2025-03-07 10:32:00,035XX W FULTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SCHOOL - PUBLIC GROUNDS,0,1,1123,11,28,27,08B,1152684.0,1901766.0,2025,11/02/2025 03:41:09 PM,41.886303497,-87.714765311,"(41.886303497, -87.714765311)",2025,3,7,10,4,Friday,March,0,0,0,Spring,Morning,3,26708,22135,2,2,1,0,0.4584323172479588,-0.7895365462440199,0,-1,0,0
13973758,JJ422861,2025-09-21 11:50:00,006XX N OGDEN AVE,0460,BATTERY,SIMPLE,ALLEY,0,0,1215,12,1,24,08B,1168243.0,1904242.0,2025,11/02/2025 03:41:09 PM,41.89277584,-87.65755749,"(41.89277584, -87.65755749)",2025,9,21,11,6,Sunday,September,1,0,0,Fall,Morning,3,31406,8931,2,2,0,3,0.5332419317960433,0.179957342612186,0,-1,-1,0
13886284,JJ316784,2025-06-28 00:00:00,038XX W WEST END AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1122,11,28,26,07,1150867.0,1900546.0,2025,11/02/2025 03:41:09 PM,41.882991434,-87.721469755,"(41.882991434, -87.721469755)",2025,6,28,0,5,Saturday,June,1,1,0,Summer,Night,3,26708,22135,16,3,2,2,0.4201503293512683,-0.90315593206518,0,-1,-1,0
13711436,JJ103762,2025-01-02 09:45:00,027XX N Clark St,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,1,0,1935,19,43,7,06,1171615.0,1918633.0,2025,11/02/2025 03:41:09 PM,41.932191946,-87.64474923,"(41.932191946, -87.64474923)",2025,1,2,9,3,Thursday,January,0,0,1,Winter,Morning,2,26728,5771,29,2,3,4,0.9888271343799276,0.3970173455947,0,-1,-1,0
13771855,JJ177129,2025-03-09 09:30:00,023XX W DICKENS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1432,14,32,22,07,1160196.0,1913773.0,2025,11/02/2025 03:41:09 PM,41.919099764,-87.686847125,"(41.919099764, -87.686847125)",2025,3,9,9,6,Sunday,March,1,0,1,Spring,Morning,3,17945,7452,16,2,1,3,0.8375030946907978,-0.3164104903687436,0,0,-1,0
13639232,JH478600,2024-10-18 16:48:00,089XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,413,4,8,48,07,1188353.0,1846118.0,2024,05/17/2025 03:40:52 PM,41.732821527,-87.585560041,"(41.732821527, -87.585560041)",2024,10,18,16,4,Friday,October,0,0,0,Fall,Afternoon,3,26927,14762,16,0,0,0,-1.31556622018789,1.4000892336477628,1,-1,-1,1
13961327,JJ406314,2025-09-07 21:30:00,086XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,0,0,632,6,6,44,14,1178217.0,1847814.0,2025,09/15/2025 03:43:42 PM,41.737711213,-87.62264123,"(41.737711213, -87.62264123)",2025,9,7,21,6,Sunday,September,1,0,0,Fall,Evening,3,28615,18645,5,1,0,3,-1.2590495113359133,0.7716788957145513,1,-1,-1,1
13654136,JH496500,2024-11-05 10:00:00,062XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,0,0,311,3,20,40,07,1178642.0,1863667.0,2024,11/02/2025 03:41:09 PM,41.781203964,-87.620602942,"(41.781203964, -87.620602942)",2024,11,5,10,1,Tuesday,November,0,0,0,Fall,Morning,3,26103,16470,16,2,0,5,-0.7563450134521237,0.8062215111328817,1,-1,-1,1
14023371,JJ482567,2025-11-08 20:33:00,026XX W NELSON ST,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,RESIDENCE,0,0,1411,14,35,21,15,1157989.0,1920162.0,2025,11/16/2025 03:41:53 PM,41.936677009,-87.694781098,"(41.936677009, -87.694781098)",2025,11,8,20,5,Saturday,November,1,0,0,Fall,Evening,4,17945,6804,30,1,0,2,1.0406670684275707,-0.4508665525539866,0,-1,-1,0
